20/04/2022	11:27:14
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	1.007062		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	19.8185
U dispersion: 	0.113567
Turbulence: 	0.573036

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.866211	2.891965	19.69314	0	203.125	25.097656	-51.613826
2.866211	2.892368	19.704343	0	203.613281	25.146484	-42.231897
2.86377	2.889501	19.624809	0	203.125	25.097656	-48.42375
2.866211	2.892368	19.704343	0	203.613281	25.146484	-54.432074
2.866211	2.891965	19.69314	0	203.613281	25.097656	-58.314927
2.866211	2.892368	19.704343	0	203.613281	25.146484	-63.130207
2.86377	2.889501	19.624809	0	203.125	25.097656	-48.604241
2.861328	2.887441	19.567689	0	203.613281	25.146484	-48.056321
2.861328	2.887441	19.567689	0	203.613281	25.146484	-44.978397
2.861328	2.887441	19.567689	0	203.125	25.146484	-42.754836
2.86377	2.889501	19.624809	0	203.125	25.097656	-50.934585
2.86377	2.889501	19.624809	0	203.125	25.097656	-55.355274
2.868652	2.894428	19.761508	0	203.125	25.097656	-49.777118
2.868652	2.894428	19.761508	0	203.125	25.097656	-45.115105
2.866211	2.891965	19.69314	0	203.613281	25.097656	-45.691578
2.866211	2.891965	19.69314	0	203.613281	25.097656	-47.701264
2.861328	2.887038	19.556517	0	203.125	25.097656	-53.342537
2.861328	2.887441	19.567689	0	203.613281	25.146484	-47.083564
2.861328	2.887441	19.567689	0	203.125	25.146484	-46.903136
2.866211	2.891965	19.69314	0	203.613281	25.097656	-48.838732
2.868652	2.894428	19.761508	0	203.125	25.097656	-46.891861
2.868652	2.894428	19.761508	0	203.125	25.097656	-46.949839
2.868652	2.894428	19.761508	0	203.125	25.097656	-59.974772
2.86377	2.889501	19.624809	0	203.613281	25.097656	-51.268329
2.86377	2.889501	19.624809	0	203.613281	25.097656	-58.306114
2.866211	2.891965	19.69314	0	203.125	25.097656	-50.812409
2.868652	2.894428	19.761508	0	203.613281	25.097656	-48.757522
2.868652	2.894428	19.761508	0	203.613281	25.097656	-59.442292
2.86377	2.889501	19.624809	0	203.613281	25.097656	-46.716766
2.868652	2.894428	19.761508	0	203.613281	25.097656	-49.773838
2.866211	2.892368	19.704343	0	203.613281	25.146484	-55.950051
2.866211	2.891965	19.69314	0	203.613281	25.097656	-61.412233
2.866211	2.891965	19.69314	0	203.613281	25.097656	-50.913128
2.868652	2.894428	19.761508	0	203.613281	25.097656	-49.968116
2.873535	2.899355	19.898358	0	203.125	25.097656	-53.982851
2.868652	2.894428	19.761508	0	203.613281	25.097656	-80.442765
2.86377	2.889501	19.624809	0	203.125	25.097656	-57.247976
2.868652	2.894832	19.772727	0	203.125	25.146484	-49.37126
2.871094	2.896891	19.829914	0	203.613281	25.097656	-46.547955
