20/04/2022	11:10:21
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	127.681327		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	18.809096
U dispersion: 	0.664533
Turbulence: 	3.533041

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.832031	2.857478	18.740118	0	209.472656	25.097656	-28.974444
2.834473	2.859941	18.807924	0	209.472656	25.097656	-34.483263
2.817383	2.842698	18.334201	0	209.472656	25.097656	-40.32959
2.856445	2.882111	19.42005	0	209.472656	25.097656	-40.58286
2.84668	2.872258	19.147587	0	209.472656	25.097656	-35.669782
2.82959	2.855014	18.672355	0	209.472656	25.097656	-38.668681
2.810059	2.835308	18.131858	0	208.984375	25.097656	-30.187711
2.851562	2.877184	19.283738	0	209.472656	25.097656	-24.644318
2.805176	2.830381	17.997201	0	209.472656	25.097656	-26.58006
2.844238	2.869794	19.079572	0	209.472656	25.097656	-27.524211
2.866211	2.891965	19.69314	0	209.472656	25.097656	-31.076518
2.849121	2.874721	19.215642	0	208.984375	25.097656	-31.822777
2.834473	2.859941	18.807924	0	209.472656	25.097656	-38.662256
2.819824	2.845161	18.401742	0	209.472656	25.097656	-33.216544
2.810059	2.835308	18.131858	0	209.472656	25.097656	-41.369357
2.824707	2.850088	18.536959	0	209.472656	25.097656	-32.435412
2.792969	2.818064	17.661423	0	209.472656	25.097656	-31.299265
2.82959	2.855014	18.672355	0	209.472656	25.097656	-33.960044
2.841797	2.867331	19.011597	0	209.472656	25.097656	-33.752065
2.849121	2.874721	19.215642	0	209.472656	25.097656	-35.577083
2.814941	2.840234	18.266707	0	209.472656	25.097656	-27.282197
2.858887	2.884575	19.488264	0	209.472656	25.097656	-26.217807
2.82959	2.855014	18.672355	0	209.472656	25.097656	-28.653215
2.856445	2.882111	19.42005	0	209.472656	25.097656	-39.830376
2.814941	2.840234	18.266707	0	209.472656	25.097656	-38.892824
2.854004	2.879648	19.351874	0	209.472656	25.097656	-32.430188
2.854004	2.879648	19.351874	0	209.472656	25.097656	-31.169665
2.817383	2.842698	18.334201	0	209.472656	25.097656	-35.266965
2.792969	2.818064	17.661423	0	209.472656	25.097656	-34.791843
2.807617	2.832844	18.064505	0	209.472656	25.097656	-53.109861
2.810059	2.835308	18.131858	0	209.472656	25.097656	-36.6009
2.858887	2.884575	19.488264	0	209.472656	25.097656	-40.203907
2.827148	2.852551	18.604635	0	209.472656	25.097656	-37.53106
2.836914	2.862404	18.875773	0	209.472656	25.097656	-40.571393
2.827148	2.852551	18.604635	0	209.472656	25.097656	-31.693602
2.84668	2.872258	19.147587	0	209.472656	25.097656	-31.132411
2.836914	2.862404	18.875773	0	209.472656	25.097656	-42.510686
2.866211	2.891965	19.69314	0	209.472656	25.097656	-33.15995
2.849121	2.874721	19.215642	0	209.472656	25.097656	-38.837003
2.851562	2.877184	19.283738	0	209.472656	25.097656	-44.065231
2.851562	2.877184	19.283738	0	209.472656	25.097656	-40.397667
2.817383	2.842698	18.334201	0	209.472656	25.097656	-45.560043
2.827148	2.852551	18.604635	0	209.472656	25.097656	-48.942759
2.827148	2.852551	18.604635	0	209.472656	25.097656	-45.108805
2.819824	2.845161	18.401742	0	209.472656	25.097656	-36.29318
2.82959	2.855014	18.672355	0	209.472656	25.097656	-30.035293
2.827148	2.852551	18.604635	0	209.472656	25.097656	-33.439875
2.770996	2.795894	17.060363	0	209.472656	25.097656	-35.868766
2.790527	2.815601	17.594421	0	209.472656	25.097656	-34.282858
2.822266	2.847624	18.469328	0	209.472656	25.097656	-42.271938
2.790527	2.815601	17.594421	0	209.472656	25.097656	-53.644781
2.822266	2.847624	18.469328	0	209.472656	25.097656	-35.801086
2.836914	2.862404	18.875773	0	209.472656	25.097656	-36.688901
2.854004	2.879648	19.351874	0	209.472656	25.097656	-36.8276
2.834473	2.859941	18.807924	0	209.472656	25.097656	-28.11737
2.839355	2.864868	18.943664	0	209.472656	25.097656	-27.535883
2.86377	2.889501	19.624809	0	209.472656	25.097656	-34.423478
2.817383	2.842698	18.334201	0	209.472656	25.097656	-36.958615
2.856445	2.882111	19.42005	0	209.472656	25.097656	-36.083838
2.851562	2.877184	19.283738	0	209.472656	25.097656	-30.325013
2.844238	2.869794	19.079572	0	209.472656	25.097656	-31.008067
2.810059	2.835308	18.131858	0	209.472656	25.097656	-25.437673
2.807617	2.832844	18.064505	0	209.472656	25.097656	-25.154754
2.780762	2.805748	17.326948	0	209.472656	25.097656	-29.813621
2.810059	2.835308	18.131858	0	209.472656	25.097656	-31.833615
2.824707	2.850088	18.536959	0	209.472656	25.097656	-35.208731
2.814941	2.839838	18.255851	0	209.472656	25.048828	-28.802912
2.856445	2.882111	19.42005	0	209.472656	25.097656	-27.649853
2.834473	2.859941	18.807924	0	209.472656	25.097656	-34.466425
2.839355	2.864868	18.943664	0	209.472656	25.097656	-39.962824
2.822266	2.847624	18.469328	0	209.472656	25.097656	-34.983348
2.839355	2.864868	18.943664	0	209.472656	25.097656	-38.196016
2.82959	2.855014	18.672355	0	209.472656	25.097656	-33.174989
2.841797	2.867331	19.011597	0	209.472656	25.097656	-29.094571
2.805176	2.830381	17.997201	0	209.472656	25.097656	-28.340657
2.851562	2.877184	19.283738	0	209.472656	25.097656	-27.953815
2.783203	2.808211	17.393735	0	209.472656	25.097656	-33.10564
2.82959	2.855014	18.672355	0	209.472656	25.097656	-36.425706
2.827148	2.852551	18.604635	0	209.472656	25.097656	-37.427121
2.851562	2.877184	19.283738	0	209.472656	25.097656	-37.910897
2.839355	2.864868	18.943664	0	209.472656	25.097656	-31.576592
2.783203	2.808211	17.393735	0	209.472656	25.097656	-32.059508
2.836914	2.862404	18.875773	0	208.984375	25.097656	-30.303897
2.8125	2.837771	18.199259	0	209.472656	25.097656	-37.587278
2.839355	2.864868	18.943664	0	209.472656	25.097656	-41.357245
2.824707	2.850088	18.536959	0	209.472656	25.097656	-56.448725
2.775879	2.800821	17.193542	0	209.472656	25.097656	-36.185631
2.839355	2.864868	18.943664	0	209.472656	25.097656	-35.100133
2.868652	2.894428	19.761508	0	209.472656	25.097656	-34.786432
2.82959	2.855014	18.672355	0	209.472656	25.097656	-33.636038
2.832031	2.857478	18.740118	0	209.472656	25.097656	-42.111967
