20/04/2022	11:26:22
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.304378		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	19.927099
U dispersion: 	0.090577
Turbulence: 	0.454544

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.871094	2.896891	19.829914	0	207.519531	25.097656	-47.889734
2.871094	2.896891	19.829914	0	207.519531	25.097656	-71.965889
2.873535	2.899355	19.898358	0	207.519531	25.097656	-54.371429
2.871094	2.896891	19.829914	0	208.007812	25.097656	-54.343307
2.871094	2.896891	19.829914	0	208.007812	25.097656	-56.620946
2.871094	2.896891	19.829914	0	207.519531	25.097656	-54.492806
2.868652	2.894428	19.761508	0	207.519531	25.097656	-51.209254
2.871094	2.896891	19.829914	0	207.519531	25.097656	-50.520222
2.873535	2.899759	19.909609	0	208.007812	25.146484	-52.012301
2.875977	2.901818	19.966839	0	207.519531	25.097656	-57.175019
2.875977	2.901818	19.966839	0	208.007812	25.097656	-55.19869
2.873535	2.899759	19.909609	0	207.519531	25.146484	-59.114094
2.873535	2.899355	19.898358	0	207.519531	25.097656	-54.50735
2.871094	2.896891	19.829914	0	208.007812	25.097656	-62.629385
2.873535	2.899355	19.898358	0	208.007812	25.097656	-51.121937
2.873535	2.899355	19.898358	0	207.519531	25.097656	-55.355411
2.873535	2.899355	19.898358	0	207.519531	25.097656	-56.984371
2.875977	2.901818	19.966839	0	208.007812	25.097656	-63.128193
2.871094	2.897296	19.841149	0	207.519531	25.146484	-57.659731
2.871094	2.896891	19.829914	0	207.519531	25.097656	-59.373951
2.871094	2.896891	19.829914	0	207.519531	25.097656	-59.971331
2.871094	2.896891	19.829914	0	208.007812	25.097656	-55.354183
2.873535	2.899355	19.898358	0	207.519531	25.097656	-61.320881
2.871094	2.897296	19.841149	0	207.519531	25.146484	-51.408185
2.875977	2.901818	19.966839	0	207.519531	25.097656	-54.110311
2.873535	2.899759	19.909609	0	207.519531	25.146484	-60.371246
2.871094	2.896891	19.829914	0	207.519531	25.097656	-61.380337
2.871094	2.896891	19.829914	0	207.519531	25.097656	-49.787101
2.868652	2.894832	19.772727	0	207.519531	25.146484	-47.705241
2.871094	2.897296	19.841149	0	207.519531	25.146484	-56.946677
2.868652	2.894832	19.772727	0	208.007812	25.146484	-56.856447
2.873535	2.899355	19.898358	0	208.007812	25.097656	-50.249529
2.868652	2.894428	19.761508	0	208.007812	25.097656	-48.540893
2.871094	2.896891	19.829914	0	207.519531	25.097656	-57.452772
2.871094	2.896891	19.829914	0	207.519531	25.097656	-58.200075
2.871094	2.897296	19.841149	0	207.519531	25.146484	-56.347238
2.871094	2.897296	19.841149	0	207.519531	25.146484	-72.497301
2.866211	2.891965	19.69314	0	207.519531	25.097656	-57.675458
2.871094	2.896891	19.829914	0	207.519531	25.097656	-54.181448
2.868652	2.894428	19.761508	0	207.519531	25.097656	-52.033914
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.356528
2.871094	2.896891	19.829914	0	207.519531	25.097656	-53.017973
2.871094	2.897296	19.841149	0	208.007812	25.146484	-54.401316
2.873535	2.899355	19.898358	0	208.007812	25.097656	-54.423629
2.873535	2.899355	19.898358	0	207.519531	25.097656	-60.728372
2.875977	2.901818	19.966839	0	207.519531	25.097656	-62.519711
2.871094	2.897296	19.841149	0	207.519531	25.146484	-50.635786
2.873535	2.899355	19.898358	0	208.007812	25.097656	-48.61763
2.871094	2.896891	19.829914	0	208.007812	25.097656	-64.729303
2.873535	2.899355	19.898358	0	207.519531	25.097656	-51.576663
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.660394
2.873535	2.899355	19.898358	0	207.519531	25.097656	-48.85651
2.875977	2.901818	19.966839	0	208.007812	25.097656	-48.421056
2.873535	2.899355	19.898358	0	207.519531	25.097656	-51.643979
2.878418	2.904281	20.035357	0	207.519531	25.097656	-50.638056
2.875977	2.902223	19.978106	0	207.519531	25.146484	-51.128223
2.875977	2.901818	19.966839	0	207.519531	25.097656	-55.168931
2.875977	2.901818	19.966839	0	207.519531	25.097656	-53.735436
2.873535	2.899355	19.898358	0	208.007812	25.097656	-57.704572
2.875977	2.901818	19.966839	0	207.519531	25.097656	-58.929633
2.875977	2.901818	19.966839	0	207.519531	25.097656	-64.919435
2.875977	2.901818	19.966839	0	207.519531	25.097656	-67.892845
2.875977	2.901818	19.966839	0	207.519531	25.097656	-59.024269
2.875977	2.901818	19.966839	0	207.519531	25.097656	-62.677853
2.878418	2.904281	20.035357	0	207.519531	25.097656	-55.488124
2.873535	2.899355	19.898358	0	208.007812	25.097656	-55.446577
2.873535	2.899355	19.898358	0	207.519531	25.097656	-71.665143
2.871094	2.896891	19.829914	0	207.519531	25.097656	-55.904454
2.875977	2.901818	19.966839	0	207.519531	25.097656	-50.693176
2.875977	2.901818	19.966839	0	207.519531	25.097656	-48.820958
2.873535	2.899355	19.898358	0	208.007812	25.097656	-52.016065
2.873535	2.899355	19.898358	0	207.519531	25.097656	-53.291782
2.871094	2.897296	19.841149	0	207.519531	25.146484	-49.889956
2.873535	2.899355	19.898358	0	207.519531	25.097656	-50.775939
