20/04/2022	11:11:02
sampling frequency [Hz]: 	1000	Samples: 	2000
dt (sec): 	0.001	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	332.334419		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	14.843843
U dispersion: 	1.034856
Turbulence: 	6.971615

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.666016	2.690346	14.274329	0	208.007812	25.146484	-28.727258
2.658691	2.682955	14.085051	0	208.007812	25.146484	-24.016714
2.675781	2.700201	14.52806	0	208.007812	25.146484	-26.777751
2.683105	2.707592	14.719344	0	208.007812	25.146484	-29.708756
2.67334	2.69736	14.454775	0	208.007812	25.097656	-30.922244
2.644043	2.6678	13.699822	0	208.007812	25.097656	-24.842313
2.675781	2.700201	14.52806	0	208.007812	25.146484	-20.350608
2.666016	2.68997	14.264689	0	208.007812	25.097656	-32.863145
2.749023	2.773724	16.46404	0	208.007812	25.097656	-27.537682
2.653809	2.677654	13.949849	0	208.007812	25.097656	-39.615598
2.695312	2.719531	15.030033	0	208.007812	25.097656	-31.688723
2.724609	2.749474	15.817892	0	208.007812	25.146484	-29.947534
2.668457	2.692434	14.327955	0	208.007812	25.097656	-47.882744
2.670898	2.694897	14.391317	0	208.007812	25.097656	-32.555154
2.641602	2.665337	13.637581	0	208.007812	25.097656	-31.571841
2.712402	2.736774	15.482292	0	208.007812	25.097656	-51.339033
2.695312	2.719531	15.030033	0	208.007812	25.097656	-28.844784
2.680664	2.705128	14.655491	0	208.007812	25.146484	-27.926773
2.709961	2.734692	15.427484	0	208.007812	25.146484	-37.373724
2.687988	2.712141	14.837474	0	208.007812	25.097656	-25.763854
2.692871	2.717067	14.96576	0	208.007812	25.097656	-26.092213
2.724609	2.749091	15.80772	0	208.007812	25.097656	-29.374958
2.697754	2.721994	15.094393	0	208.007812	25.097656	-38.965605
2.680664	2.70475	14.645712	0	208.007812	25.097656	-35.613979
2.641602	2.665709	13.646976	0	208.007812	25.146484	-27.152715
2.648926	2.6731	13.834096	0	208.007812	25.146484	-26.261686
2.67334	2.69736	14.454775	0	208.007812	25.097656	-31.933004
