20/04/2022	11:28:01
sampling frequency [Hz]: 	4000	Samples: 	8000
dt (sec): 	0.00025	df (Hz): 	0.5
Filtre: 	Savitzky-Golacy	Ordre Polynomial: 	3
Fréquence [Fo]: 	17.365137		
Polynome: 	y = + 14.34x^5 - 189.47x^4 + 989.31x^3 - 2541.56x^2 + 3219.98x -1612.97
U moyen: 	20.246029
U dispersion: 	0.067345
Turbulence: 	0.332632

E [volt]	Ecorr [volt]	U [m.s-1]	U.filtré [m.s-1]	Anémomètre [m.s-1]	Temperature [°C]	Spectrum [dB]
2.880859	2.90715	20.11521	0	211.914062	25.146484	-65.115457
2.880859	2.90715	20.11521	0	211.914062	25.146484	-65.239532
2.878418	2.904687	20.046639	0	211.914062	25.146484	-59.494828
2.880859	2.906745	20.103913	0	211.914062	25.097656	-65.449883
2.878418	2.904281	20.035357	0	211.914062	25.097656	-74.90697
2.880859	2.906745	20.103913	0	211.914062	25.097656	-67.239805
2.880859	2.906745	20.103913	0	211.914062	25.097656	-67.187141
2.883301	2.909208	20.172505	0	211.914062	25.097656	-67.019175
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.929035
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.622477
2.883301	2.909208	20.172505	0	211.914062	25.097656	-62.312431
2.880859	2.906745	20.103913	0	211.914062	25.097656	-60.451039
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.126265
2.880859	2.906745	20.103913	0	211.914062	25.097656	-58.526521
2.880859	2.906745	20.103913	0	211.914062	25.097656	-60.528207
2.878418	2.904281	20.035357	0	211.914062	25.097656	-63.377796
2.880859	2.906745	20.103913	0	211.914062	25.097656	-67.671447
2.878418	2.904281	20.035357	0	211.914062	25.097656	-59.434991
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.335756
2.883301	2.909614	20.183818	0	211.914062	25.146484	-53.778941
2.883301	2.909208	20.172505	0	211.914062	25.097656	-54.822732
2.883301	2.909614	20.183818	0	211.914062	25.146484	-56.156709
2.880859	2.906745	20.103913	0	211.914062	25.097656	-58.010453
2.883301	2.909208	20.172505	0	211.914062	25.097656	-60.246044
2.880859	2.906745	20.103913	0	211.914062	25.097656	-53.293484
2.883301	2.909208	20.172505	0	211.914062	25.097656	-52.580825
2.880859	2.906745	20.103913	0	211.914062	25.097656	-59.977097
2.885742	2.911671	20.241133	0	211.914062	25.097656	-64.660088
2.883301	2.909208	20.172505	0	211.914062	25.097656	-62.362109
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.841191
2.880859	2.906745	20.103913	0	211.914062	25.097656	-66.257847
2.880859	2.906745	20.103913	0	211.914062	25.097656	-56.392263
2.883301	2.909208	20.172505	0	211.914062	25.097656	-55.085045
2.880859	2.90715	20.11521	0	211.914062	25.146484	-53.711231
2.883301	2.909208	20.172505	0	211.914062	25.097656	-58.245786
2.883301	2.909208	20.172505	0	211.914062	25.097656	-56.004966
2.885742	2.911671	20.241133	0	211.914062	25.097656	-57.721071
2.880859	2.906745	20.103913	0	211.914062	25.097656	-83.922026
2.885742	2.911671	20.241133	0	211.914062	25.097656	-68.607336
2.880859	2.90715	20.11521	0	211.914062	25.146484	-58.709811
2.880859	2.906745	20.103913	0	211.914062	25.097656	-54.7219
2.880859	2.906745	20.103913	0	211.914062	25.097656	-66.108544
2.878418	2.904281	20.035357	0	211.914062	25.097656	-70.298255
2.880859	2.906745	20.103913	0	211.914062	25.097656	-61.841682
2.880859	2.906745	20.103913	0	211.914062	25.097656	-53.985515
2.885742	2.911671	20.241133	0	211.914062	25.097656	-52.777778
2.883301	2.909208	20.172505	0	211.914062	25.097656	-50.73323
2.885742	2.911671	20.241133	0	211.914062	25.097656	-64.547336
2.885742	2.912078	20.252463	0	211.914062	25.146484	-59.803767
2.885742	2.911671	20.241133	0	211.914062	25.097656	-58.752332
2.885742	2.912078	20.252463	0	211.914062	25.146484	-55.704971
2.883301	2.909208	20.172505	0	211.914062	25.097656	-53.256625
2.885742	2.911671	20.241133	0	211.914062	25.097656	-53.344872
2.883301	2.909208	20.172505	0	211.914062	25.097656	-66.689123
2.883301	2.909614	20.183818	0	211.914062	25.146484	-61.730841
2.880859	2.90715	20.11521	0	211.914062	25.146484	-52.095016
2.885742	2.911671	20.241133	0	211.914062	25.097656	-50.628597
2.880859	2.90715	20.11521	0	211.914062	25.146484	-51.626422
2.883301	2.909208	20.172505	0	211.914062	25.097656	-57.493838
2.880859	2.90715	20.11521	0	211.914062	25.146484	-61.831421
2.880859	2.90715	20.11521	0	211.914062	25.146484	-61.082071
2.883301	2.909614	20.183818	0	211.914062	25.146484	-65.310444
2.880859	2.90715	20.11521	0	211.914062	25.146484	-55.240073
2.883301	2.909614	20.183818	0	211.914062	25.146484	-52.821911
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.525793
2.883301	2.909614	20.183818	0	211.914062	25.146484	-55.910634
2.880859	2.906745	20.103913	0	211.914062	25.097656	-50.363682
2.883301	2.909614	20.183818	0	211.914062	25.146484	-49.983014
2.880859	2.90715	20.11521	0	211.914062	25.146484	-51.008933
2.883301	2.909208	20.172505	0	211.914062	25.097656	-54.007377
2.883301	2.909208	20.172505	0	211.914062	25.097656	-67.551799
2.880859	2.906745	20.103913	0	211.914062	25.097656	-57.697809
2.880859	2.906745	20.103913	0	211.914062	25.097656	-55.893966
2.880859	2.906745	20.103913	0	211.914062	25.097656	-56.554242
2.880859	2.90715	20.11521	0	211.914062	25.146484	-56.736096
2.878418	2.904281	20.035357	0	211.914062	25.097656	-52.78953
2.880859	2.90715	20.11521	0	211.914062	25.146484	-57.26998
2.880859	2.90715	20.11521	0	211.914062	25.146484	-58.020164
2.883301	2.909614	20.183818	0	211.914062	25.146484	-53.479271
